,L_ANT,R_ANT,L_AG,R_AG,SL_ACT,HG_L,HG_R,GGP_L,GGP_R,IL_L,IL_R,SL,MH_L,MH_R,GGA_L,GGA_R,GGM_L,GGM_R,TRANS_L,TRANS_R,STY_L,STY_R,VERT_L,VERT_R,BI_CLOSE
774,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.0,0.125,0.25,0.15,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
775,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.0,0.25,0.25,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
776,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
777,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
778,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.15,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
779,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
780,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
781,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
782,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.15,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
783,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.25,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
784,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.125,0.25,0.1,0.1,0.05,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
785,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
786,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.15,0.1,0.05,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
787,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.25,0.25,0.15,0.1,0.1,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
788,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.05,0.1,0.0015
789,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0015
790,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.15,0.1,0.05,0.1,0.15,0.1,0.15,0.1,0.05,0.1,0.0015
791,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.25,0.15,0.1,0.1,0.1,0.15,0.1,0.15,0.1,0.1,0.1,0.0015
792,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.125,0.25,0.0015
793,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.0015
794,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.15,0.1,0.05,0.1,0.15,0.1,0.15,0.1,0.125,0.25,0.0015
795,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.15,0.1,0.1,0.1,0.15,0.1,0.15,0.1,0.25,0.25,0.0015
796,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.0,0.0,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
797,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
798,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.0,0.0,0.375,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
799,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.0,0.0,0.375,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
800,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.05,0.1,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
801,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
802,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.05,0.1,0.375,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
803,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.375,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
804,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.05,0.1,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
805,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
806,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.05,0.1,0.375,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
807,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.1,0.1,0.375,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
808,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.0,0.125,0.25,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
809,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
810,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.0,0.125,0.25,0.375,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
811,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.0,0.25,0.25,0.375,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
812,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
813,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
814,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
815,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
816,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
817,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
818,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
819,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
820,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
821,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
822,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
823,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
824,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
825,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
826,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
827,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
828,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
829,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
830,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
831,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
832,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
833,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
834,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
835,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
836,1.0,1,0.5,1,1,0.1,0.1,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
837,1.0,1,1.0,1,1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
838,1.5,1,0.5,1,1,0.15,0.1,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
839,1.5,1,1.0,1,1,0.15,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
840,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
841,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
842,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
843,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
844,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.0,0.05,0.1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
845,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
846,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.0,0.05,0.1,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
847,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
848,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.05,0.1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.1,0.125,0.25,0.0015
849,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.0015
850,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.05,0.1,0.0,0.0,0.125,0.25,0.15,0.1,0.15,0.1,0.125,0.25,0.0015
851,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.25,0.25,0.15,0.1,0.15,0.1,0.25,0.25,0.0015
852,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
853,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
854,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
855,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
856,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
857,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
858,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
859,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
860,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
861,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
862,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
863,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
864,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.125,0.25,0.0015
865,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.25,0.25,0.0015
866,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.125,0.25,0.0015
867,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.25,0.25,0.0015
868,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.125,0.25,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.1,0.125,0.25,0.0015
869,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.0015
870,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.0,0.0,0.125,0.25,0.15,0.1,0.15,0.1,0.125,0.25,0.0015
871,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.15,0.1,0.15,0.1,0.25,0.25,0.0015
872,1.0,1,0.5,1,1,0.1,0.1,0.125,0.25,0.1,0.1,0.1,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.125,0.25,0.0015
873,1.0,1,1.0,1,1,0.1,0.1,0.25,0.25,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.25,0.25,0.0015
874,1.5,1,0.5,1,1,0.15,0.1,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.125,0.25,0.0015
875,1.5,1,1.0,1,1,0.15,0.1,0.25,0.25,0.15,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.15,0.1,0.25,0.25,0.0015
876,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
877,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
878,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.0,0.0,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
879,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.0,0.0,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
880,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
881,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
882,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.0,0.0,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
883,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.0,0.0,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
884,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.05,0.1,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
885,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
886,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.05,0.1,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
887,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.1,0.1,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
888,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.05,0.1,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
889,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
890,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.05,0.1,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
891,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.1,0.1,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
892,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
893,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
894,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
895,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.25,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
896,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
897,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
898,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
899,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.15,0.1,0.1,0.25,0.25,0.15,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
900,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.05,0.1,0.1,0.1,0.125,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
901,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
902,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.05,0.1,0.15,0.1,0.125,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
903,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.1,0.1,0.15,0.1,0.25,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
904,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
905,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
906,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
907,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.25,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
908,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
909,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
910,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
911,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.15,0.1,0.25,0.25,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
912,1.0,1,0.5,1,1,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.1,0.1,0.125,0.25,0.0015
913,1.0,1,1.0,1,1,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.25,0.25,0.0015
914,1.5,1,0.5,1,1,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.15,0.1,0.125,0.25,0.0015
915,1.5,1,1.0,1,1,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.15,0.1,0.25,0.25,0.0,0.0,0.15,0.1,0.25,0.25,0.0015
