,L_ANT,R_ANT,L_AG,R_AG,SL_ACT,HG_L,HG_R,SL,GGM_L,GGM_R,STY_L,STY_R,TRANS_L,TRANS_R,IL_L,IL_R,VERT_L,VERT_R,GGP_L,GGP_R,GGA_L,GGA_R,MH_L,MH_R
3872,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.25,0.25,0.2,0.25
3873,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.25,0.25,0.2,0.25
3874,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
3875,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
3876,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.3,0.25,0.2,0.25
3877,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.3,0.25,0.2,0.25
3878,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.3,0.25,0.25,0.25
3879,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.3,0.25,0.25,0.25
3880,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.08,0.1,0.2,0.25,0.0,0.0,0.0,0.0
3881,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.08,0.1,0.2,0.25,0.0,0.0,0.0,0.0
3882,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0
3883,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0
3884,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.08,0.1,0.2,0.25,0.0,0.0,0.0,0.0
3885,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.08,0.1,0.2,0.25,0.0,0.0,0.0,0.0
3886,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0
3887,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0
3888,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1
3889,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1
3890,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1
3891,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1
3892,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1
3893,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1
3894,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1
3895,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1
3896,1.0,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3897,1.0,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3898,1.0,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3899,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3900,1.2,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3901,1.2,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3902,1.2,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3903,1.2,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3904,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3905,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3906,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3907,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3908,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3909,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3910,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3911,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3912,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3913,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3914,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3915,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3916,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3917,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3918,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3919,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3920,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3921,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3922,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3923,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3924,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3925,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3926,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3927,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3928,1.0,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.08,0.1
3929,1.0,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.08,0.1
3930,1.0,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1
3931,1.0,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1
3932,1.2,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.08,0.1
3933,1.2,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.08,0.1
3934,1.2,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1
3935,1.2,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1
3936,1.0,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.0,0.0,0.08,0.1
3937,1.0,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.0,0.0,0.08,0.1
3938,1.0,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1
3939,1.0,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1
3940,1.2,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.0,0.0,0.08,0.1
3941,1.2,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.25,0.0,0.0,0.08,0.1
3942,1.2,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1
3943,1.2,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1
3944,1.0,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3945,1.0,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3946,1.0,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3947,1.0,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3948,1.2,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3949,1.2,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25
3950,1.2,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3951,1.2,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
3952,1.0,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3953,1.0,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3954,1.0,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3955,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3956,1.2,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3957,1.2,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.0,0.0,0.2,0.25
3958,1.2,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3959,1.2,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.0,0.0,0.25,0.25
3960,1.0,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3961,1.0,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3962,1.0,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3963,1.0,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3964,1.2,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3965,1.2,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
3966,1.2,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3967,1.2,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25
3968,1.0,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.25,0.2,0.25,0.1,0.1,0.0,0.0
3969,1.0,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.25,0.2,0.25,0.1,0.1,0.0,0.0
3970,1.0,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.25,0.25,0.1,0.1,0.0,0.0
3971,1.0,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.25,0.25,0.1,0.1,0.0,0.0
3972,1.2,1,0.8,1,0.8,0.0,0.0,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.2,0.25,0.2,0.25,0.12,0.1,0.0,0.0
3973,1.2,1,0.8,1,1.0,0.0,0.0,0.1,0.08,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.2,0.25,0.2,0.25,0.12,0.1,0.0,0.0
3974,1.2,1,1.0,1,0.8,0.0,0.0,0.08,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.25,0.25,0.25,0.25,0.12,0.1,0.0,0.0
3975,1.2,1,1.0,1,1.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.25,0.25,0.25,0.25,0.12,0.1,0.0,0.0
3976,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.25,0.1,0.1,0.2,0.25
3977,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.25,0.1,0.1,0.2,0.25
3978,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25
3979,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25
3980,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.2,0.25,0.12,0.1,0.2,0.25
3981,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.2,0.25,0.12,0.1,0.2,0.25
3982,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.25,0.25,0.12,0.1,0.25,0.25
3983,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.25,0.25,0.12,0.1,0.25,0.25
3984,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.2,0.25,0.1,0.1,0.2,0.25
3985,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.2,0.25,0.1,0.1,0.2,0.25
3986,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.1,0.1,0.25,0.25
3987,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.1,0.1,0.25,0.25
3988,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.2,0.25,0.12,0.1,0.2,0.25
3989,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.2,0.25,0.12,0.1,0.2,0.25
3990,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.12,0.1,0.25,0.25
3991,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.12,0.1,0.25,0.25
3992,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.25,0.1,0.1,0.08,0.1
3993,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.25,0.1,0.1,0.08,0.1
3994,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.1
3995,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.1,0.1,0.1,0.1
3996,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.12,0.1,0.0,0.0,0.3,0.25,0.0,0.0,0.2,0.25,0.12,0.1,0.08,0.1
3997,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.12,0.1,0.0,0.0,0.3,0.25,0.0,0.0,0.2,0.25,0.12,0.1,0.08,0.1
3998,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.12,0.1,0.0,0.0,0.3,0.25,0.0,0.0,0.25,0.25,0.12,0.1,0.1,0.1
3999,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.12,0.1,0.0,0.0,0.3,0.25,0.0,0.0,0.25,0.25,0.12,0.1,0.1,0.1
4000,1.0,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.1,0.1,0.08,0.1
4001,1.0,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.08,0.1,0.2,0.25,0.1,0.1,0.08,0.1
4002,1.0,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.1,0.1
4003,1.0,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.1,0.1,0.1,0.1
4004,1.2,1,0.8,1,0.8,0.0,0.0,0.2,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.12,0.1,0.08,0.1
4005,1.2,1,0.8,1,1.0,0.0,0.0,0.25,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.08,0.1,0.2,0.25,0.12,0.1,0.08,0.1
4006,1.2,1,1.0,1,0.8,0.0,0.0,0.2,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.12,0.1,0.1,0.1
4007,1.2,1,1.0,1,1.0,0.0,0.0,0.25,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.1,0.1,0.25,0.25,0.12,0.1,0.1,0.1
4008,1.0,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.25,0.1,0.1,0.2,0.25
4009,1.0,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.25,0.1,0.1,0.2,0.25
4010,1.0,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25
4011,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25
4012,1.2,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.2,0.25,0.12,0.1,0.2,0.25
4013,1.2,1,0.8,1,1.0,0.0,0.0,0.0,0.08,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.2,0.25,0.12,0.1,0.2,0.25
4014,1.2,1,1.0,1,0.8,0.0,0.0,0.0,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.25,0.25,0.12,0.1,0.25,0.25
4015,1.2,1,1.0,1,1.0,0.0,0.0,0.0,0.1,0.1,0.12,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.25,0.25,0.12,0.1,0.25,0.25
4016,1.0,1,0.8,1,0.8,0.0,0.0,0.0,0.08,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.1,0.2,0.25,0.1,0.1,0.2,0.25
